index,Numéro question,Question,Réponse Attendue,Réponse LLM,Score Qualité (LLM),Documents & Scores Distance (Pour le Seuil),Lieux tiré des métadonnées,Date de début tiré des métadonnées,Seuil utilisé min,Nombre de documents utilisés max,Eval Humaine
faiss_index_long,Question 1 :,Quel est le prix des places pour le spectacle 'Le Balcon : Les Lundis Musicaux' ?,Le prix est compris entre 12 et 30€.,"L'information sur le prix des places pour ""Le Balcon : Les Lundis Musicaux"" n'est pas présente dans les événements fournis.",0.802,Doc 64 (Score: 0.7689999938011169) | Doc 3 (Score: 0.7599999904632568) | Doc 89 (Score: 0.7580000162124634),Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet | Philharmonie de Paris,2025-12-22T19:00:00+00:00 | 2026-03-23T19:00:00+00:00 | 2025-11-29T17:00:00+00:00,0.65,3,
faiss_index_long,Question 2 :,Qui assure la direction artistique de la pièce 'La Mouche' ?,"C'est la Compagnie Point Fixe, sous la direction de Valérie Lesort et Christian Hecq.",L'information sur la direction artistique de la pièce *La Mouche* n'est pas présente dans les événements fournis.,0.7681,Doc 67 (Score: 0.7680000066757202) | Doc 67 (Score: 0.746999979019165) | Doc 42 (Score: 0.7120000123977661),Théâtre des Bouffes du Nord | Théâtre des Bouffes du Nord | Theâtre de Belleville,2025-12-04T19:00:00+00:00 | 2025-12-04T19:00:00+00:00 | 2026-01-06T20:15:00+00:00,0.65,3,
faiss_index_long,Question 3 :,Quelles sont les dates de représentation de 'Kohlhaas' ?,Du 24 mars 2026 au 1er avril 2026.,Les représentations de *Kohlhaas* ont lieu du 24 mars 2026 à 13h30 au 1er avril 2026 à 9h00.,0.8548,Doc 0 (Score: 0.7870000004768372) | Doc 0 (Score: 0.7559999823570251) | Doc 0 (Score: 0.7419999837875366),Théâtre Dunois | Théâtre Dunois | Théâtre Dunois,2026-03-24T13:30:00+00:00 | 2026-03-24T13:30:00+00:00 | 2026-03-24T13:30:00+00:00,0.65,3,
faiss_index_long,Question 4 :,"De quoi parle l'exposition 'Soulages, une autre lumière' ?",Elle présente l'œuvre sur papier de Pierre Soulages.,"L'exposition ""Soulages, une autre lumière"" met en lumière les œuvres sur papier de Pierre Soulages, réalisées entre les années 1940 et le début des années 2000. Elle explore sa pratique intime et déterminante, avec des peintures au brou de noix, à l'encre et à la gouache, révélant sa singularité dans l'abstraction.",0.8791,Doc 53 (Score: 0.8809999823570251) | Doc 53 (Score: 0.8009999990463257) | Doc 53 (Score: 0.7860000133514404),Musée du Luxembourg | Musée du Luxembourg | Musée du Luxembourg,2025-09-08T08:30:00+00:00 | 2025-09-08T08:30:00+00:00 | 2025-09-08T08:30:00+00:00,0.65,3,
faiss_index_long,Question 5 :,Y a-t-il un événement de recrutement pour la SNCF ?,"Oui, il y a une présentation du métier de Conducteur de Trains le 9 février 2026.","Oui, il y a un événement de recrutement pour la SNCF le 9 février 2026 à Paris, avec des tests psychotechniques et une présentation du métier de conducteur de trains.",0.9284,Doc 26 (Score: 0.7419999837875366) | Doc 26 (Score: 0.7250000238418579) | Doc 24 (Score: 0.6690000295639038),Paris - Agence Argenteuil | Paris - Agence Argenteuil | Novotel Paris Tour Eiffel,2026-02-09T08:00:00+00:00 | 2026-02-09T08:00:00+00:00 | 2026-02-12T09:00:00+00:00,0.65,3,
faiss_index_long,Question 6 :,Quel compositeur est joué par Les Talens Lyriques dans 'Ascanio in Alba' ?,C'est une œuvre de Mozart.,Le compositeur joué par Les Talens Lyriques dans *Ascanio in Alba* est Mozart.,0.8371,Doc 2 (Score: 0.8180000185966492) | Doc 2 (Score: 0.7699999809265137) | Doc 2 (Score: 0.7609999775886536),Théâtre des Champs Elysées | Théâtre des Champs Elysées | Théâtre des Champs Elysées,2026-03-25T18:30:00+00:00 | 2026-03-25T18:30:00+00:00 | 2026-03-25T18:30:00+00:00,0.65,3,
faiss_index_long,Question 7 :,Quels spectacles peut-on voir en mars 2026 ?,"En mars 2026, il y a 'Kohlhaas', 'Moi, Elles', 'Ascanio in Alba', 'Maison de Poupée' et 'Le Balcon'.","En mars 2026, tu peux voir un spectacle au CRR de Paris (Auditorium Marcel Landowski) les 16 et 17 mars, avec des étudiant·e·s du CRR de Paris. L'entrée est libre dans la limite des places disponibles.

Aucun autre spectacle n'est mentionné pour ce mois-là.",0.8538,Doc 61 (Score: 0.7160000205039978) | Doc 10 (Score: 0.6959999799728394) | Doc 32 (Score: 0.6869999766349792),Comédie-Française | CRR de Paris - Auditorium Marcel Landowski | FNRT,2025-10-03T18:30:00+00:00 | 2026-03-16T18:00:00+00:00 | 2026-02-05T13:30:00+00:00,0.65,3,
faiss_index_long,Question 8 :,Je cherche un spectacle lyrique ou un opéra. Que proposes-tu ?,Tu peux voir 'Ascanio in Alba' (Mozart) ou 'L'homme qui aimait les chiens' (opéra de chambre).,"Je te propose deux options :

1. À la Philharmonie de Paris le 25 janvier 2026, une représentation lyrique expérimentale avec une fresque chorale et des scènes intimistes. C'est une première tragédie lyrique.

2. Au Théâtre de l'Athénée Louis-Jouvet le 22 février 2026, un opéra avec l'ensemble Court-Circuit, dirigé par Jean Deroyer. Durée : 1h45, à partir de 15 ans.

Si tu cherches autre chose, je n'ai pas d'autres infos.",0.8359,Doc 50 (Score: 0.7350000143051147) | Doc 17 (Score: 0.7229999899864197) | Doc 50 (Score: 0.7229999899864197),La Philharmonie de Paris | Théâtre de l'Athénée Louis-Jouvet | La Philharmonie de Paris,2026-01-25T17:00:00+00:00 | 2026-02-22T15:00:00+00:00 | 2026-01-25T17:00:00+00:00,0.65,3,
faiss_index_long,Question 9 :,Y a-t-il des événements gratuits ou sur inscription ?,"Oui, 'Kohlhaas' est sur réservation (experts DRAC) et 'Moi, Elles' est sur inscription.","Oui, plusieurs événements sont gratuits ou sur inscription :
- Un événement à la Cité Internationale Universitaire de Paris le 29 janvier 2026, gratuit sur inscription pour les professionnels.
- Un webinaire en ligne le 5 février 2026, gratuit sur inscription.
- La Comédie-Française propose des billets gratuits sur réservation.

Si tu veux plus de détails sur un événement en particulier, dis-le-moi.",0.7761,Doc 41 (Score: 0.6899999976158142) | Doc 61 (Score: 0.6800000071525574) | Doc 32 (Score: 0.6520000100135803),Cité Internationale Universitaire de Paris | Comédie-Française | FNRT,2026-01-29T07:30:00+00:00 | 2025-10-03T18:30:00+00:00 | 2026-02-05T13:30:00+00:00,0.65,3,
faiss_index_long,Question 10 :,Quels sont les concerts de musique classique disponibles ?,"Il y a les concerts des 'Talens Lyriques', 'Le Balcon' (récital Contes) et 'Les Cris de Paris'.","Il y a deux concerts de musique classique disponibles :

1. Le 10 janvier 2026 à la Salle Cortot, avec Christophe Rousset au clavecin, explorant la musique du début du XVIIIe siècle.
2. Le 23 mars 2026 au Théâtre de l'Athénée Louis-Jouvet, avec Sandrine Piau et David Kadouch, interprétant des œuvres de Poulenc, Ravel, Wolf et Jeanne Bernard.",0.8518,Doc 70 (Score: 0.7250000238418579) | Doc 56 (Score: 0.7080000042915344) | Doc 3 (Score: 0.6940000057220459),La Gare Experimentale | Salle Cortot | Théâtre de l'Athénée Louis-Jouvet,2025-09-03T19:30:00+00:00 | 2026-01-10T14:30:00+00:00 | 2026-03-23T19:00:00+00:00,0.65,3,
faiss_index_long,Question 11 :,Y a-t-il des spectacles de marionnettes ou visuels ?,"Oui, 'Maison de Poupée' par Plexus Polaire (Yngvild Aspeli) semble correspondre.","Oui, il y a un spectacle avec des marionnettes : ""Maison de Poupée"" au Monfort du 17 au 22 mars 2026.",0.8298,Doc 4 (Score: 0.7129999995231628) | Doc 60 (Score: 0.6890000104904175) | Doc 78 (Score: 0.6880000233650208),Monfort | Comédie-Française | TLM,2026-03-17T19:00:00+00:00 | 2025-11-14T19:30:00+00:00 | 2025-12-06T16:00:00+00:00,0.65,3,
faiss_index_long,Question 12 :,Donne-moi une idée de sortie culturelle pour février 2026.,"En février, il y a l'opéra 'L'homme qui aimait les chiens' (Court-Circuit).","Pour février 2026, tu peux assister à un webinaire gratuit sur les métiers de la supply chain, organisé par la FNRT. Il aura lieu le 5 février de 14h30 à 15h30, avec des échanges possibles avec les intervenants.

Si tu cherches une sortie culturelle plus traditionnelle, je n'ai pas d'informations disponibles pour ce mois-là.",0.7931,Doc 10 (Score: 0.6840000152587891) | Doc 41 (Score: 0.6620000004768372) | Doc 32 (Score: 0.6600000262260437),CRR de Paris - Auditorium Marcel Landowski | Cité Internationale Universitaire de Paris | FNRT,2026-03-16T18:00:00+00:00 | 2026-01-29T07:30:00+00:00 | 2026-02-05T13:30:00+00:00,0.65,3,
faiss_index_long,Question 13 :,Y a-t-il un concert de Beyoncé prévu ?,Je ne trouve aucune information sur un concert de Beyoncé dans les événements.,"Non, il n'y a pas de concert de Beyoncé prévu dans les événements fournis.",0.9555,Doc 61 (Score: 0.6800000071525574) | Doc 70 (Score: 0.6570000052452087),Comédie-Française | La Gare Experimentale,2025-10-03T18:30:00+00:00 | 2025-09-03T19:30:00+00:00,0.65,3,
faiss_index_long,Question 14 :,Quel est le programme du Festival d'Avignon 2026 ?,"Je ne dispose que des événements culturels à Paris (ou dans la base fournie), pas ceux d'Avignon.",L'information sur le programme du Festival d'Avignon 2026 n'est pas présente dans les événements fournis.,0.8474,Doc 59 (Score: 0.6830000281333923) | Doc 32 (Score: 0.6790000200271606) | Doc 41 (Score: 0.6729999780654907),Pavillons de Bercy - Musée des arts forains | FNRT | Cité Internationale Universitaire de Paris,2025-12-26T09:00:00+00:00 | 2026-02-05T13:30:00+00:00 | 2026-01-29T07:30:00+00:00,0.65,3,
faiss_index_long,Question 15 :,Quels sont les horaires d'ouverture de la Tour Eiffel ?,"Je n'ai pas d'information sur les horaires touristiques de la Tour Eiffel, seulement sur des événements culturels ponctuels.",L'information sur les horaires d'ouverture de la Tour Eiffel n'est pas présente dans les événements fournis.,0.9455,Doc 38 (Score: 0.7250000238418579) | Doc 57 (Score: 0.7250000238418579) | Doc 30 (Score: 0.7210000157356262),Le Cordon Bleu Paris | Jardin des Tuileries Rue de Rivoli 75001 Paris | Stephenson Formation,2026-01-31T13:30:00+00:00 | 2025-11-15T10:00:00+00:00 | 2026-02-07T09:00:00+00:00,0.65,3,
faiss_index_long,Question 16 :,Y a-t-il un événement le 14 juillet 2030 ?,Je n'ai pas d'événements enregistrés pour cette date (ma base s'arrête avant).,"Non, il n'y a pas d'événement prévu le 14 juillet 2030 dans les informations fournies.",0.8235,Doc 32 (Score: 0.7110000252723694) | Doc 61 (Score: 0.6869999766349792) | Doc 24 (Score: 0.6830000281333923),FNRT | Comédie-Française | Novotel Paris Tour Eiffel,2026-02-05T13:30:00+00:00 | 2025-10-03T18:30:00+00:00 | 2026-02-12T09:00:00+00:00,0.65,3,
faiss_index_long,Question 17 :,Qui a gagné le match PSG-OM hier ?,"Je suis un assistant culturel, je n'ai pas d'informations sur les résultats sportifs récents.",Je n'ai pas d'information sur le match PSG-OM hier.,0.8562,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_long,Question 18 :,Je veux sortir.,"Quel type de sortie cherchez-vous ? (Théâtre, Concert, Exposition...)","Voici quelques options pour sortir :

1. Le 5 février 2026 à 13h30, il y a un événement à L'étoile du Nord (16 Rue Georgette Agutte), écrit par Yeelem Jappin et Julie Roux. Entrée libre sur réservation.

2. Du 17 au 22 mars 2026, il y a un spectacle au Monfort (106 Rue Brancion, 75015 Paris). Il s'agit d'une pièce qui commence par le bruit d'un oiseau contre une fenêtre.

3. Du 24 mars au 1er avril 2026, un événement a lieu au Théâtre Dunois (7 Rue Louise Weiss, 75013 Paris). Il parle d'un monde que l'on ne reconnaît plus.

Si tu veux plus de détails sur un événement en particulier, dis-le-moi.",0.841,Doc 33 (Score: 0.6890000104904175) | Doc 0 (Score: 0.6690000295639038) | Doc 4 (Score: 0.6660000085830688),L'étoile du Nord - Théâtre | Théâtre Dunois | Monfort,2026-02-05T13:30:00+00:00 | 2026-03-24T13:30:00+00:00 | 2026-03-17T19:00:00+00:00,0.65,3,
faiss_index_long,Question 19 :,C'est combien ?,Le prix dépend de l'événement. De quel spectacle parlez-vous ?,"Pour le Théâtre 13, c'est entre 5 € et 25 € selon la catégorie.
Pour les Pavillons de Bercy, c'est entre 14 € et 22 €.
Pour le Musée de la poste, c'est entre 6 € et 14 €.

Si tu veux un prix précis, précise l'événement et ta catégorie.",0.8771,Doc 7 (Score: 0.7319999933242798) | Doc 59 (Score: 0.7160000205039978) | Doc 63 (Score: 0.7089999914169312),Théâtre 13 / Bibliothèque | Pavillons de Bercy - Musée des arts forains | Musée de la poste,2026-03-10T19:00:00+00:00 | 2025-12-26T09:00:00+00:00 | 2025-11-15T10:00:00+00:00,0.65,3,
faiss_index_long,Question 20 :,Est-ce que c'est bien ?,"Je peux vous donner la description des événements, mais je n'ai pas d'avis subjectif.",L'information n'est pas présente dans les événements fournis.,0.8348,Doc 6 (Score: 0.6710000038146973) | Doc 4 (Score: 0.6660000085830688) | Doc 10 (Score: 0.6570000052452087),Théâtre des Bouffes du Nord | Monfort | CRR de Paris - Auditorium Marcel Landowski,2026-03-19T18:00:00+00:00 | 2026-03-17T19:00:00+00:00 | 2026-03-16T18:00:00+00:00,0.65,3,
faiss_index_short,Question 1 :,Quel est le prix des places pour le spectacle 'Le Balcon : Les Lundis Musicaux' ?,Le prix est compris entre 12 et 30€.,"Les places pour les spectacles ""Le Balcon : Les Lundis Musicaux"" coûtent entre 12 et 30€.",0.833,Doc 3 (Score: 0.7889999747276306) | Doc 64 (Score: 0.7839999794960022) | Doc 16 (Score: 0.7820000052452087),Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet,2026-03-23T19:00:00+00:00 | 2025-12-22T19:00:00+00:00 | 2026-02-23T19:00:00+00:00,0.65,3,
faiss_index_short,Question 2 :,Qui assure la direction artistique de la pièce 'La Mouche' ?,"C'est la Compagnie Point Fixe, sous la direction de Valérie Lesort et Christian Hecq.",La direction artistique de la pièce *La Mouche* est assurée par Valérie Lesort et Christian Hecq.,0.8532,Doc 67 (Score: 0.7870000004768372) | Doc 54 (Score: 0.6959999799728394) | Doc 18 (Score: 0.6629999876022339),Théâtre des Bouffes du Nord | Comédie-Française | Théâtre de la Tempête,2025-12-04T19:00:00+00:00 | 2025-09-11T18:30:00+00:00 | 2026-02-05T19:30:00+00:00,0.65,3,
faiss_index_short,Question 3 :,Quelles sont les dates de représentation de 'Kohlhaas' ?,Du 24 mars 2026 au 1er avril 2026.,Les représentations de *Kohlhaas* ont lieu du 24 mars 2026 à 13h30 au 1er avril 2026 à 9h00 au Théâtre Dunois à Paris.,0.8268,Doc 0 (Score: 0.7950000166893005) | Doc 42 (Score: 0.6919999718666077) | Doc 60 (Score: 0.6899999976158142),Théâtre Dunois | Theâtre de Belleville | Comédie-Française,2026-03-24T13:30:00+00:00 | 2026-01-06T20:15:00+00:00 | 2025-11-14T19:30:00+00:00,0.65,3,
faiss_index_short,Question 4 :,"De quoi parle l'exposition 'Soulages, une autre lumière' ?",Elle présente l'œuvre sur papier de Pierre Soulages.,"L'exposition ""Soulages, une autre lumière"" présente l'œuvre sur papier de Pierre Soulages, un aspect important de son parcours artistique. Elle se tient au Musée du Luxembourg à Paris.",0.8768,Doc 53 (Score: 0.8299999833106995) | Doc 65 (Score: 0.7179999947547913) | Doc 85 (Score: 0.7170000076293945),Musée du Luxembourg | Cité des sciences et de l'Industrie | BARLONE,2025-09-08T08:30:00+00:00 | 2023-11-21T09:00:00+00:00 | 2025-11-29T21:30:00+00:00,0.65,3,
faiss_index_short,Question 5 :,Y a-t-il un événement de recrutement pour la SNCF ?,"Oui, il y a une présentation du métier de Conducteur de Trains le 9 février 2026.","Oui, il y a un événement de recrutement pour la SNCF. Le 9 février 2026 à Paris, une présentation du métier de conducteur de trains et du processus de recrutement est organisée à l'agence Argenteuil.",0.9282,Doc 26 (Score: 0.7310000061988831) | Doc 81 (Score: 0.6660000085830688),Paris - Agence Argenteuil | Ecole des Mines de Paris,2026-02-09T08:00:00+00:00 | 2025-12-05T17:30:00+00:00,0.65,3,
faiss_index_short,Question 6 :,Quel compositeur est joué par Les Talens Lyriques dans 'Ascanio in Alba' ?,C'est une œuvre de Mozart.,Le compositeur joué par Les Talens Lyriques dans *Ascanio in Alba* est Mozart.,0.8371,Doc 2 (Score: 0.8199999928474426) | Doc 56 (Score: 0.7440000176429749) | Doc 80 (Score: 0.7390000224113464),Théâtre des Champs Elysées | Salle Cortot | Auditorium du Louvre,2026-03-25T18:30:00+00:00 | 2026-01-10T14:30:00+00:00 | 2025-12-05T19:00:00+00:00,0.65,3,
faiss_index_short,Question 7 :,Quels spectacles peut-on voir en mars 2026 ?,"En mars 2026, il y a 'Kohlhaas', 'Moi, Elles', 'Ascanio in Alba', 'Maison de Poupée' et 'Le Balcon'.",Aucun spectacle n'est mentionné pour mars 2026 dans les événements fournis.,0.8458,Doc 41 (Score: 0.6790000200271606) | Doc 36 (Score: 0.6610000133514404) | Doc 84 (Score: 0.6600000262260437),Cité Internationale Universitaire de Paris | Théâtre des Gémeaux parisiens | Théâtre du Châtelet,2026-01-29T07:30:00+00:00 | 2025-10-27T19:30:00+00:00 | 2025-11-30T10:00:00+00:00,0.65,3,
faiss_index_short,Question 8 :,Je cherche un spectacle lyrique ou un opéra. Que proposes-tu ?,Tu peux voir 'Ascanio in Alba' (Mozart) ou 'L'homme qui aimait les chiens' (opéra de chambre).,"Je te propose ""Les Talens Lyriques - Louis XIV au crépuscule"" à la Salle Cortot le 10 janvier 2026 à 14h30. Malheureusement, les tarifs ne sont pas précisés.",0.798,Doc 36 (Score: 0.7099999785423279) | Doc 84 (Score: 0.7099999785423279) | Doc 56 (Score: 0.7089999914169312),Théâtre des Gémeaux parisiens | Théâtre du Châtelet | Salle Cortot,2025-10-27T19:30:00+00:00 | 2025-11-30T10:00:00+00:00 | 2026-01-10T14:30:00+00:00,0.65,3,
faiss_index_short,Question 9 :,Y a-t-il des événements gratuits ou sur inscription ?,"Oui, 'Kohlhaas' est sur réservation (experts DRAC) et 'Moi, Elles' est sur inscription.","D'après les événements fournis, il n'y a pas d'information sur des événements gratuits ou sur inscription.",0.7802,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_short,Question 10 :,Quels sont les concerts de musique classique disponibles ?,"Il y a les concerts des 'Talens Lyriques', 'Le Balcon' (récital Contes) et 'Les Cris de Paris'.","Les concerts de musique classique disponibles sont :
- ""LE BALCON : LES LUNDIS MUSICAUX - Contes"" avec Sandrine Piau et David Kadouch, le 23 mars 2026.
- ""LE BALCON : LES LUNDIS MUSICAUX - A New Declaration"" avec Kunal Lahiry et Jarrett Ott, le 12 janvier 2026.

Le concert de Noël n'est pas mentionné comme étant de la musique classique.",0.8558,Doc 3 (Score: 0.7120000123977661) | Doc 64 (Score: 0.7110000252723694) | Doc 52 (Score: 0.6959999799728394),Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet,2026-03-23T19:00:00+00:00 | 2025-12-22T19:00:00+00:00 | 2026-01-12T19:00:00+00:00,0.65,3,
faiss_index_short,Question 11 :,Y a-t-il des spectacles de marionnettes ou visuels ?,"Oui, 'Maison de Poupée' par Plexus Polaire (Yngvild Aspeli) semble correspondre.","Non, il n'y a pas d'informations sur des spectacles de marionnettes ou visuels dans les événements fournis.",0.754,Doc 9 (Score: 0.6840000152587891) | Doc 40 (Score: 0.6840000152587891) | Doc 68 (Score: 0.6819999814033508),mosquée de parisM | mosquée de parisM | Theatre de Belleville,2026-03-17T18:30:00+00:00 | 2026-01-27T18:00:00+00:00 | 2024-07-02T08:00:00+00:00,0.65,3,
faiss_index_short,Question 12 :,Donne-moi une idée de sortie culturelle pour février 2026.,"En février, il y a l'opéra 'L'homme qui aimait les chiens' (Court-Circuit).",Je n'ai pas d'informations sur les événements culturels prévus pour février 2026.,0.7722,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_short,Question 13 :,Y a-t-il un concert de Beyoncé prévu ?,Je ne trouve aucune information sur un concert de Beyoncé dans les événements.,"Non, il n'y a pas d'information sur un concert de Beyoncé dans les événements fournis.",0.9639,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_short,Question 14 :,Quel est le programme du Festival d'Avignon 2026 ?,"Je ne dispose que des événements culturels à Paris (ou dans la base fournie), pas ceux d'Avignon.",L'information sur le programme du Festival d'Avignon 2026 n'est pas présente dans les événements fournis.,0.8474,Doc 59 (Score: 0.6899999976158142) | Doc 41 (Score: 0.6690000295639038) | Doc 36 (Score: 0.6589999794960022),Pavillons de Bercy - Musée des arts forains | Cité Internationale Universitaire de Paris | Théâtre des Gémeaux parisiens,2025-12-26T09:00:00+00:00 | 2026-01-29T07:30:00+00:00 | 2025-10-27T19:30:00+00:00,0.65,3,
faiss_index_short,Question 15 :,Quels sont les horaires d'ouverture de la Tour Eiffel ?,"Je n'ai pas d'information sur les horaires touristiques de la Tour Eiffel, seulement sur des événements culturels ponctuels.",L'information sur les horaires d'ouverture de la Tour Eiffel n'est pas présente dans les événements fournis.,0.9455,Doc 30 (Score: 0.7289999723434448) | Doc 38 (Score: 0.7099999785423279) | Doc 29 (Score: 0.703000009059906),Stephenson Formation | Le Cordon Bleu Paris | FERRANDI Paris,2026-02-07T09:00:00+00:00 | 2026-01-31T13:30:00+00:00 | 2026-02-07T08:00:00+00:00,0.65,3,
faiss_index_short,Question 16 :,Y a-t-il un événement le 14 juillet 2030 ?,Je n'ai pas d'événements enregistrés pour cette date (ma base s'arrête avant).,"Non, il n'y a pas d'événement prévu le 14 juillet 2030 dans les informations fournies.",0.8235,Doc 30 (Score: 0.6639999747276306) | Doc 25 (Score: 0.6639999747276306) | Doc 41 (Score: 0.6629999876022339),Stephenson Formation | HEC Alumni | Cité Internationale Universitaire de Paris,2026-02-07T09:00:00+00:00 | 2026-02-11T17:30:00+00:00 | 2026-01-29T07:30:00+00:00,0.65,3,
faiss_index_short,Question 17 :,Qui a gagné le match PSG-OM hier ?,"Je suis un assistant culturel, je n'ai pas d'informations sur les résultats sportifs récents.",Je n'ai pas d'information sur le match PSG-OM hier.,0.8562,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_short,Question 18 :,Je veux sortir.,"Quel type de sortie cherchez-vous ? (Théâtre, Concert, Exposition...)","Je ne peux pas te conseiller sur les sorties, car les événements fournis ne contiennent pas d'informations à ce sujet.",0.8189,Aucun document (Filtré par le seuil),,,0.65,3,
faiss_index_short,Question 19 :,C'est combien ?,Le prix dépend de l'événement. De quel spectacle parlez-vous ?,"Pour ""Comme une impression"" au Musée de la poste, les tarifs sont 6 €, 8 € ou 14 € selon l'âge.

Pour ""Hmar Lil - Somnambule"" au Théâtre 13, les tarifs varient de 5 € à 25 € selon la catégorie.

Pour ""Danses en-jeu(x)"" au CRR de Paris, l'entrée est libre dans la limite des places disponibles.

Si tu cherches un autre événement, précise-le.",0.8684,Doc 63 (Score: 0.7139999866485596) | Doc 7 (Score: 0.6759999990463257) | Doc 10 (Score: 0.6740000247955322),Musée de la poste | Théâtre 13 / Bibliothèque | CRR de Paris - Auditorium Marcel Landowski,2025-11-15T10:00:00+00:00 | 2026-03-10T19:00:00+00:00 | 2026-03-16T18:00:00+00:00,0.65,3,
faiss_index_short,Question 20 :,Est-ce que c'est bien ?,"Je peux vous donner la description des événements, mais je n'ai pas d'avis subjectif.",L'information sur la qualité de l'événement n'est pas présente dans les détails fournis.,0.8456,Doc 78 (Score: 0.6510000228881836),TLM,2025-12-06T16:00:00+00:00,0.65,3,
faiss_index_short,Question 1 :,Quel est le prix des places pour le spectacle 'Le Balcon : Les Lundis Musicaux' ?,Le prix est compris entre 12 et 30€.,"Les places pour les spectacles ""Le Balcon : Les Lundis Musicaux"" coûtent entre 12 et 30€.",0.833,Doc 3 (Score: 0.7889999747276306) | Doc 64 (Score: 0.7839999794960022) | Doc 16 (Score: 0.7820000052452087),Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet,2026-03-23T19:00:00+00:00 | 2025-12-22T19:00:00+00:00 | 2026-02-23T19:00:00+00:00,0.6,3,
faiss_index_short,Question 2 :,Qui assure la direction artistique de la pièce 'La Mouche' ?,"C'est la Compagnie Point Fixe, sous la direction de Valérie Lesort et Christian Hecq.",La direction artistique de la pièce *La Mouche* est assurée par Valérie Lesort et Christian Hecq.,0.8531,Doc 67 (Score: 0.7870000004768372) | Doc 54 (Score: 0.6959999799728394) | Doc 18 (Score: 0.6629999876022339),Théâtre des Bouffes du Nord | Comédie-Française | Théâtre de la Tempête,2025-12-04T19:00:00+00:00 | 2025-09-11T18:30:00+00:00 | 2026-02-05T19:30:00+00:00,0.6,3,
faiss_index_short,Question 3 :,Quelles sont les dates de représentation de 'Kohlhaas' ?,Du 24 mars 2026 au 1er avril 2026.,Les représentations de *Kohlhaas* ont lieu du 24 mars 2026 à 13h30 au 1er avril 2026 à 9h00 au Théâtre Dunois.,0.8353,Doc 0 (Score: 0.7950000166893005) | Doc 42 (Score: 0.6919999718666077) | Doc 60 (Score: 0.6899999976158142),Théâtre Dunois | Theâtre de Belleville | Comédie-Française,2026-03-24T13:30:00+00:00 | 2026-01-06T20:15:00+00:00 | 2025-11-14T19:30:00+00:00,0.6,3,
faiss_index_short,Question 4 :,"De quoi parle l'exposition 'Soulages, une autre lumière' ?",Elle présente l'œuvre sur papier de Pierre Soulages.,"L'exposition ""Soulages, une autre lumière"" présente l'œuvre sur papier de Pierre Soulages, un aspect important de son parcours artistique. Elle se tient au Musée du Luxembourg à Paris.",0.8768,Doc 53 (Score: 0.8299999833106995) | Doc 65 (Score: 0.7179999947547913) | Doc 85 (Score: 0.7170000076293945),Musée du Luxembourg | Cité des sciences et de l'Industrie | BARLONE,2025-09-08T08:30:00+00:00 | 2023-11-21T09:00:00+00:00 | 2025-11-29T21:30:00+00:00,0.6,3,
faiss_index_short,Question 5 :,Y a-t-il un événement de recrutement pour la SNCF ?,"Oui, il y a une présentation du métier de Conducteur de Trains le 9 février 2026.","Oui, il y a un événement de recrutement pour la SNCF. Le 9 février 2026, à Paris, une présentation du métier de conducteur de trains et du processus de recrutement est organisée.",0.934,Doc 26 (Score: 0.7310000061988831) | Doc 81 (Score: 0.6660000085830688) | Doc 30 (Score: 0.6389999985694885),Paris - Agence Argenteuil | Ecole des Mines de Paris | Stephenson Formation,2026-02-09T08:00:00+00:00 | 2025-12-05T17:30:00+00:00 | 2026-02-07T09:00:00+00:00,0.6,3,
faiss_index_short,Question 6 :,Quel compositeur est joué par Les Talens Lyriques dans 'Ascanio in Alba' ?,C'est une œuvre de Mozart.,Le compositeur joué par Les Talens Lyriques dans *Ascanio in Alba* est Mozart.,0.8371,Doc 2 (Score: 0.8199999928474426) | Doc 56 (Score: 0.7440000176429749) | Doc 80 (Score: 0.7390000224113464),Théâtre des Champs Elysées | Salle Cortot | Auditorium du Louvre,2026-03-25T18:30:00+00:00 | 2026-01-10T14:30:00+00:00 | 2025-12-05T19:00:00+00:00,0.6,3,
